Encoded SMILES,log P,Exact cone angle ($^\circ$)
[Li]<-n1cccc2cccc(OCCCOc3cccc4cccnc34)c21,4.630900000000003,217.08728594143776
[Li]<-P(Oc1ccccc1)(C(C)C)C(C)C,4.279100000000003,172.93691779456609
[Li]<-n1cccc(C)c1,1.39002,115.81434615881223
[Li]<-P(CCC(=O)NCCC(=O)OC)(c1ccccc1)c1ccccc1,2.1887,138.9202565869562
[Li]<-n1nn(C(C)(C)C)nc1CC(=O)O,0.05519999999999986,151.70312811424566
[Li]<-S=C(N)N,-0.8113000000000001,126.25045100855762
[Be]=[C]1N(C(C)C)C(C)=C(C)N1C(C)C,2.668490000000001,207.73202961993067
[Li]<-P(CC1OCCO1)(c1ccccc1)c1ccccc1,2.4922000000000004,164.44505063933275
[Be]=[C]1N(Cc2c(F)c(F)c(F)c(F)c2F)C=CN1c1c(F)c(F)c(F)c(F)c1F,4.867290000000001,200.60445280321474
[Be]=[Si](c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C,3.192120000000002,153.00391088091337
[Li]<-O=C(CN(Cc1ccccn1)Cc1ccccn1)N(CC)CC,2.3472,212.84032608247554
[Li]<-n1cccn1C(c1cc[nH]n1)n1cccn1,0.8978999999999999,191.29005260995825
[Li]<-[O-][N+](C)=Cc1ccccc1,1.2455999999999998,131.2539852596316
[Li]<-O1CCOCC1,0.03320000000000001,119.85292636382222
[Be]=[C]1N(C)C(Cl)=C(Cl)N1C,1.46409,169.91358231533047
[Li]<-n1cn(C)c2ncnc(N)c21,-0.054500000000000104,158.9755034861269
[Li]<-P(Nc1c(C)cc(C)cc1C)(C(C)C)C(C)C,5.237460000000005,177.45734793624948
[Be]=[C]1N(Cc2ccc(OC)cc2)c2ccccc2N1Cc1ccc(OC)cc1,4.7268900000000045,169.14825137413308
[Li]<-p1(N2CCCC2C(c2ccccc2)c2ccccc2)c(C)c(C)c(C)c1C,6.8393800000000065,203.6506757734508
[Be]=[C]1N(c2ccc(-n3nc(C)cc3C)nn2)C=CN1C(C)(C)C,2.667130000000001,218.1541540817115
[Li]<-NC1CC1,0.10749999999999993,117.15158227765536
[Li]<-NCCCO,-0.6724999999999999,111.00178694957154
[Li]<-N(N=Cc1cccc(OC)c1)=c1[nH]nc(C)c(=O)n1N,-0.462979999999999,193.74421611775864
[Li]<-n1cccnc1,0.4765999999999999,130.10181965839354
[Li]<-N=C(C)N1CCCCC1,1.46947,119.50341524077403
[Li]<-n1ccccc1-c1c(C)cc(C)cc1C,3.673860000000002,178.19819859752423
[Li]<-N=P(CCC)(CCC)CCC,3.9963700000000033,158.16121741306003
[Be]=[C]1N(CCN=C2N(c3ccccc3)C(=Nc3ccccc3)C2(C)C)C=CN1Cc1ccccc1,5.946790000000006,207.32298617114705
[Be]=[C]1N(C)C=CN1CCCC,1.50139,171.04261552782336
[Li]<-n1ccc(C)c(C)c1,1.69844,128.88312613980793
[Li]<-N(=c1ccn(C)cc1)C(C)C,1.3342,183.06659025650936
[Li]<-S=c1[nH]c2ccccc2s1,2.9588900000000002,125.9452924152317
[Be]=[C]1N(CC(C)(C)C)c2ccccc2N1CC(C)(C)C,4.401490000000004,184.85962682573512
[Be]=[C]1N(C(C)(C)C)C=C(B2C3CCCC2CCC3)N1C(C)(C)C,5.180890000000005,213.06678886913448
[Li]<-n1cccc(C(=O)Nc2ccc(Cl)cc2)c1,2.987300000000001,134.3907580540221
[Li]<-S=c1cccc[nH]1,1.7441899999999997,146.45010147196137
[Li]<-P(CC=C)(c1ccccc1)c1ccccc1,3.3053000000000017,152.14772299960123
[Li]<-P(n1cccc1)(n1cccc1)n1cccc1,3.2627000000000006,160.42574640711518
[Li]<-S=c1n(C)ccn1-c1ccccc1,2.5452900000000005,156.7479487284511
[Li]<-P(c1ccccc1-c1ccccc1)(C1CCCCC1)C1CCCCC1,7.126200000000006,219.10856478750122
[Be]=[C]1N(C(C)C)c2ccccc2N1C(C)C,3.1260900000000023,173.5085741257727
[Li]<-S(CC)CC,1.7593999999999999,135.81492504019596
[Li]<-S=c1[nH]nc(-c2cccc(OC)c2O)n1C,1.8588900000000002,136.18390893122822
[Li]<-n1ccnc(C(=O)Nc2cc(F)ccc2F)c1,2.0071,128.24882759594686
[Li]<-n1nnn(-c2ccc([N+](=O)[O-])cc2)c1C,0.8789199999999997,133.0647000736743
[Li]<-N(=c1cc[cH-]cc1)[N+](=C(OC)c1ccccc1)c1ccccc1,3.6586000000000025,161.55187249134013
[Li]<-n1ccc(Cl)c2cc(C)[nH]c21,2.5247200000000003,144.69114540623727
[Li]<-P(c1ccccc1)(c1ccccc1)C1(C#N)CC1,3.175480000000001,157.0388659824955
[Li]<-P(C#Cc1ccccc1)(c1ccccc1)c1ccccc1,4.1285000000000025,152.00485788615683
[Li]<-n1ccccc1CN1CCOC1=O,1.0338,193.7128951625494
[Li]<-n1ccn(OC)c1C(=O)C=NOC,-0.24360000000000026,178.02864224691157
[Li]<-P(C#C)(c1ccccc1)c1ccccc1,2.710000000000001,151.1093097989169
[Be]=[C](C)OCC,1.08159,145.95942832356275
[Li]<-n1c(-c2cccc(C(C)=O)n2)n(CC)c2ccccc21,3.320800000000002,180.78618902362965
[Li]<-P(c1ccccc1)(c1ccccc1)c1cccn1N(c1ccccc1)c1ccccc1,5.847700000000005,189.41034678403472
[Li]<-P(c1ccc(OC)cc1)(c1ccc(OC)cc1)c1ccc(OC)cc1,3.470600000000002,159.78636497525775
[Li]<-P(Nc1ccccn1)(c1ccccc1)c1ccccc1,3.541400000000001,177.99877873151732
[Be]=[C](OCC)c1ccc(-c2cccn2C)s1,3.1769900000000018,153.41265709896442
[Li]<-n1ccn(C=C)c1,0.9835999999999999,110.5211944808324
[Be]=[C]1C(C)=CC=CN1C,1.43059,169.58808221728032
[Li]<-n1ccc(Cc2ccc([N+](=O)[O-])cc2)cc1,2.5806000000000004,129.16766383949468
[Li]<-n1ccc(CCCC(=O)O)cc1,1.4889,127.88207379838641
[Li]<-S1CCOCC1,0.7498,118.12098125348292
[Li]<-P(C)(c1ccccc1)c1ccccc1OC,2.7577000000000016,145.25923706802672
[Li]<-NC(C)(C)C,0.7435999999999998,140.8653590966915
[Li]<-n1cc[nH]c1-c1ccccc1,2.0766999999999998,163.07291255999397
[Li]<-n1ccc(C=CC2=CC(=C(C#N)C#N)CC(C)(C)C2)cc1,4.184960000000003,129.64145940430745
[Be]=[C]1N(c2c(C)cc(C)cc2C)CCN1c1c(C)cc(C(OC)(C(F)(F)F)C(F)(F)F)cc1C,6.517890000000005,211.41310249989684
[Li]<-NCCN(C)C,-0.49330000000000007,178.88278772924792
[Li]<-n1ccc(C(=O)c2ccccn2)cc1,1.7076,121.42401569035917
[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1C=C,4.087800000000003,170.88139102465647
[Be]=[C]1N(C)C=CN1Cc1ccc(C(C)=O)cc1,2.1040900000000002,162.95316659564162
[Be]=[C]1N(CCCC)C=CN1c1ccc(Br)cc1,3.8386900000000033,186.47062125130472
[Be]=[C]1Sc2ccccc2N1CCC,3.004990000000001,157.21305241324305
[Li]<-n1ccc(-c2ccc(C(C)=O)cc2)cc1,2.951200000000001,114.3413990629167
[Li]<-P(C(C#N)=P(c1ccccc1)(c1ccccc1)c1ccccc1)(C1CCCCC1)C1CCCCC1,7.781280000000006,218.38683852726305
[Li]<-n1nc(-c2ccccc2)n2nc(C)sc21,2.16122,117.84836159145173
[Be]=[C]1N(c2c(C)cccc2C)CC2CCCCN12,2.9742300000000013,181.57644037444663
[Li]<-P1=P(c2ccccc2)(c2ccccc2)C2=CC(C(C)(C)C)=CC2=P1(c1ccccc1)c1ccccc1,8.155800000000006,173.11935932575656
[Be]=[C](NN=C(c1ccccc1)c1ccccc1)NC1CCCCC1,3.9471900000000026,173.61959409806894
[Be]=[C]1Sc2ccccc2N1CC=C,2.780990000000001,134.11632384865123
[Li]<-[O-]C(=O)C(C)CP(=C1C=C[CH+]C=C1)(c1ccccc1)c1ccccc1,2.5436900000000007,183.0866774171661
[Li]<-N1=C(CP(=O)(c2ccccc2)c2ccccc2)OCC1,2.4292000000000007,179.1602708878147
[Be]=[C]1N(C)C=CN1Cc1c(C)c(C)c(C)c(C)c1C,3.443590000000002,164.06113556574772
[Be]=[C]1N(C2(CC)c3ccccc3-c3ccccc32)CCN1C1(CC)c2ccccc2-c2ccccc21,7.2686900000000065,220.92071411985532
[Li]<-n1c(C)cc(C)n1C,1.03694,159.7718389779336
[Li]<-P(NC(C)C)(c1ccccc1)c1ccccc1,3.032300000000001,145.03946936180998
[Li]<-P(OCC)(C(C)C)C(C)C,3.236600000000002,168.04604509319842
[Li]<-p1c(C(C)(C)C)pp(C([Si](C)(C)C)[Si](C)(C)C)c1C(C)(C)C,8.724300000000003,196.01073329794582
[Be]=[C]1N(C)c2c(n(C)c(=O)n(Cc3ccccc3)c2=O)N1C,0.47758999999999974,173.02357512898854
[Li]<-N(C)C(C)c1ccccc1,1.9669999999999999,158.53994087797295
[Li]<-P12CC(c3ccccc3)OC1(c1ccccc1)C1C(=O)N(c3ccccc3)C(=O)C12,4.6646000000000045,147.93377043222893
[Li]<-P1N(c2c(C(C)C)cccc2C(C)C)C=CN1c1c(C(C)C)cccc1C(C)C,8.486500000000005,202.46957692363236
[Li]<-NC1CC2CCC1(C)C2(C)C,2.1599000000000004,128.0106888762422
[Li]<-P(CC)(CC)c1ccccc1,2.8336000000000015,156.40584252853762
[Be]=[C]1N(c2c(C(C)C)cccc2C(C)C)C(C)(C)CC1(CC)CC,6.767290000000006,210.71369002509547
[Be]=[C]1Nc2ccccc2N1C,1.54459,157.09143848028785
[Li]<-p1(-c2ccccc2)cc(C)c(C)c1,4.279240000000002,140.64054253671583
[Li]<-N=C(C)C,1.04597,129.0909099420072
[Li]<-O=C1N(C)CCCN1C,0.37370000000000014,125.26646357177995
[Be]=[C]1N(C)C=CN1CC#N,0.22487000000000001,160.63819169965782
[Be]=[C]1N(c2ccccc2C)C(c2ccccc2)C(c2ccccc2)N1c1ccccc1C,7.108930000000006,186.07840127655425
[Li]<-n1ccccc1-c1ccccn1,2.1435999999999993,165.89125137676683
[Li]<-[As](C(C)C)(C(C)C)C(C)C,3.7112000000000025,157.07426175400465
[Li]<-P12SC(c3ccccc3)=CC1(c1ccccc1)C2(c1ccccc1)c1ccccc1,8.024100000000008,149.02233235118098
[Li]<-S=C(NCC)NN=C(C)c1ccccc1O,1.6002,170.39475980735716
[Li]<-n1c(-c2ccccn2)[nH]c2ccccc21,2.6249000000000002,194.57040348847414
[Be]=[C]1N(C)C=CN1c1ccccc1C#N,1.7775699999999999,181.56017739776436
[Be]=[C]1N(CCCC)C=CN1Cc1ccccc1C#N,2.9434700000000014,230.25949633428758
[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1C1OCCCO1,3.8803000000000027,204.4452553558909
[Be]=[C]1N(C)C(Sc2ccccc2)=C(Sc2ccccc2)N1C,4.571090000000003,152.94347714375152
[Li]<-n1ccccc1C(=O)c1ccccc1,2.3125999999999998,188.30235687020033
[Li]<-P(N)C(c1ccccc1)(c1ccccc1)c1ccccc1,4.530700000000003,146.40715469723895
[Li]<-N#CC(C)(C)C,1.5560800000000001,106.79019668020456
[Li]<-P(NCC)C(c1ccccc1)(c1ccccc1)c1ccccc1,5.181500000000004,156.8117754472158
[Be]=[C]1N(C)C=CN1c1c(C(C)C)cccc1C(C)C,4.152690000000003,180.74948337684413
[Be]=[C]1N(c2ccccn2)C=CN1c1c(C(C)C)cccc1C(C)C,5.122490000000004,212.67629262178173
[Li]<-n1c(C(=O)N(CC)CC)cccc1C(=O)N(CC)CC,2.0456000000000003,249.51881709049135
[Li]<-N=C(C)N(CC)CC,1.32537,128.15865943206106
[Li]<-S=c1c(-c2ccccc2)c1-c1ccccc1,4.625690000000002,170.52821100509036
[Li]<-P(Cc1ccccc1)(c1ccccc1)C1CCCCC1,5.326700000000003,177.5091401011111
[Be]=[C](N)Nc1c(C)cccc1C,1.67033,129.31240578118485
[Li]<-N=C(c1ccccc1)c1ccccc1,3.1027700000000014,148.75240554746108
[Li]<-n1ccc2ccccc2c1,2.2348,124.61437873582017
[Li]<-S1CCc2ccccc21,2.3348000000000004,126.99240348225776
[Li]<-n1cccc(C(C)=O)c1,1.2842,119.7431967347562
[Be]=[C]1N(CCCC=C)C=CN1CCCC=C,3.003890000000002,191.3329959744327
[Li]<-P(C#Cc1ccc(C)cc1)(c1ccccc1)c1ccccc1,4.436920000000002,148.40572120187667
[Be]=[C]1N(c2ccccc2OC)CCCCN1c1c(C)cc(C)cc1C,4.723550000000005,208.1915535343053
[Be]=[C](OCC)N(C)C,0.58079,162.42800605902897
[Li]<-S=c1[nH]ccn1C,1.08269,143.5980698675593
[Be]=[C]1N(C(C)(C)C)C=CN1C(C)(C)C,2.668490000000001,207.13196542937112
[Li]<-p12-c3cc(C(C)(C)C)ccc3-n(-c3ccc(C(C)(C)C)cc3-1)-c1ccc(C(C)(C)C)cc1-2,9.430799999999998,179.03240235398363
[Li]<-S=C(NC)NC,-0.28990000000000027,145.5860461555144
[Li]<-NC(C)c1ccc(F)cc1,1.8454000000000002,130.21893493164131
[Li]<-n1ccc(C#N)cc1,0.95328,116.83457161425021
[Li]<-N(CC)(CC)CC,1.3481,178.39643604206617
[Be]=[C]1N(Cc2ccccc2)C=CN1c1c(C)cc(C)cc1C,4.401550000000004,186.1199214363029
[Li]<-S=C(NC(=O)OCC)Nc1ccc(OC)cc1,2.1380999999999997,161.1236378483378
[Li]<-n1cccn1C(n1cccn1)n1cccn1,0.8287999999999998,204.33420749043867
[Li]<-n1c(-c2c(C)cc(C)cc2C)noc1CC,3.224260000000002,183.74450134786073
[Be]=[C]1N(C)c2c(n(C)c(=O)n(C)c2=O)N1C,-1.0337099999999992,173.3801311575844
[Li]<-NC1CCCCC1,1.2778,129.79341115443572
[Li]<-[As](c1ccccc1)(c1ccccc1)C(C)c1cccc2ccccc12,4.791700000000004,168.98632833555905
[Li]<-P(c1ccc(C)cc1)(c1ccc(C)cc1)c1ccc(C)cc1,4.370060000000003,161.14633261505193
[Li]<-N#CC=C,0.6959799999999999,98.84871889110566
[Li]<-N1=C2Sc3ccccc3N2CC(C(C)C)C1c1ccccc1,4.981800000000004,157.00188624099553
[Li]<-N#CC(c1ccccc1)c1ccccc1,3.342080000000002,124.83374511730598
[Be]=[C]1N(c2ccc3c(C)cc(C)nc3n2)C=CN1C(C)C,3.244530000000002,192.55362583296812
[Be]=[C]1N(C)C=CN1c1ccc(C)cc1C,2.522730000000001,173.70310737575673
[Li]<-O=Cc1ccc(OC)cc1,1.5077,110.80337311285548
[Li]<-P(C)(Oc1ccccc1)C([Si](C)(C)C)[Si](C)(C)C,5.215500000000005,177.15840491522968
[Li]<-S(C)CCSC,1.7124,159.52321921277857
[Li]<-n1cc(-c2ccccn2)nc2ccccc21,2.6918000000000006,156.49589933556686
[Li]<-n1ccccc1P(c1ccccc1)c1ccccc1,2.839800000000001,160.54886348318817
[Li]<-P(CNc1ccc(Cl)cn1)(c1ccccc1)c1ccccc1,4.237300000000002,173.2455727036033
[Li]<-n1c(CC)[nH]c(C)c1CN1CCSSCC1,2.47752,250.3598090222467
[Li]<-P1(c2ccccc2)C2(C3CC4CC(C3)CC2C4)[Si]1([Si](C)(C)C)[Si](C)(C)C,6.320200000000006,153.3046234630027
[Be]=[C]1N(C)C=CN1Cc1ccccc1,1.9014900000000001,167.39523095502128
[Li]<-NOCc1ccccc1,1.0769,133.96850263643643
[Li]<-n1ccc(C(=O)NC(C(=O)OC)C(C)C)cc1,1.0089999999999997,124.19010126206689
[Li]<-P(C)(C)c1ccc2ccc3cccc4ccc1c2c34,4.950800000000003,147.93246166733553
[Be]=[C]1C(C)N(Cc2ccccc2)CN1c1c(C(C)C)cccc1C(C)C,5.640390000000006,198.24741133583112
[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1OC,3.453400000000002,165.65212857855198
[Li]<-S=C(C)N,0.2924000000000001,126.94710183653494
[Li]<-N(C)=S(C)(=O)c1ccccc1,1.7731000000000001,156.96665682757506
[Be]=[C](Nc1c(C)cccc1C)Nc1c(C)cccc1C,4.440570000000003,159.83771074187854
[Be]=[C]1N(C(C)c2ccccc2)C=CN1C(C)c1ccccc1,4.5938900000000045,155.95878346783783
[Li]<-N1CCSCc2ccccc2OCCOc2ccccc2CSCC1,4.214000000000004,178.1554077621595
[Be]=[C]1N(c2c(C)cc(C)cc2C)C=CN1C1CCCCCCC1,5.314250000000005,196.0909326845892
[Li]<-P(c1ccccc1)(c1ccccc1C)C(C)C,3.836120000000003,160.99513832783572
[Be]=[C](N)C1OC(C)(C)OC1C(O)C1COC(C)(C)O1,0.016389999999999905,160.39887814443077
[Li]<-n1ccn(CCCC)c1,1.6832,116.98817422465989
[Li]<-P(=C(c1ccccc1)c1ccccc1)c1ccccc1,4.5271000000000035,162.544676054774
[Li]<-S=C(N)NC,-0.5506,145.40050859125165
[Li]<-P(c1ccccc1)(c1ccccc1)c1c(F)c(F)c(F)c(F)c1Br,4.763700000000002,179.33105646612543
[Li]<-n1c(C)cc(C)cc1C,2.00686,162.89062299695112
[Be]=[Si](c1ccccc1)c1ccccc1,1.3416000000000001,151.17052435886217
[Li]<-N1CCN(Cc2cc(F)cc(F)c2)CCNCCN(Cc2cc(F)cc(F)c2)CC1,2.740000000000001,283.61540399432425
[Li]<-O(CC)CC,1.0428000000000002,179.73703562538734
[Li]<-n1ccc(-c2ccncc2)cc1,2.1436,129.35152188508414
[Li]<-S=C([O-])c1n(-c2c(C)cc(C)cc2C)cc[n+]1-c1c(C)cc(C)cc1C,3.6403200000000027,159.94555217581302
[Be]=[C]1N(C)C=CN1c1ccccc1,1.90589,183.67356330740898
[Li]<-n1ccn(CC=C)c1,1.0691,108.6955597901252
[Li]<-P(CN1CCOCC1)(c1ccccc1)c1ccccc1,2.4090000000000007,148.95220372681962
[Be]=[C]1N(c2ccccc2C(C)C)C(C)C(C)N1c1ccccc1C(C)C,6.033290000000005,189.81594373303832
[Li]<-P(C(F)=CF)(c1ccccc1)c1ccccc1,3.8572000000000024,167.7073350745027
[Be]=[C](C#Cc1ccccc1)NN(C)C,1.1430900000000002,151.83320468797976
[Li]<-n1c(-c2cc(Br)c(N)c(Br)c2)oc2ccccc21,4.602000000000002,206.78326887227445
[Li]<-N(=CNc1ccccc1OC)c1ccccc1OC,3.4757000000000016,192.90172957421174
[Li]<-P(CCC(=O)O)(c1ccccc1)c1ccccc1,2.5940000000000003,143.4371522315437
[Be]=[C]1N(c2ccc(CCCC)cc2)C(c2ccc(-c3cccs3)s2)=C(c2ccc(-c3cccs3)s2)N1c1ccc(CCCC)cc1,12.800689999999978,192.964383232857
[Be]=[C]1C=C(c2ccccc2)C(C(=O)C=Cc2ccccc2)=C(C)O1,4.695490000000003,113.88767031935706
[Li]<-P(N1CCCCC1)(N1CCCCC1)C(F)(F)C(F)(F)F,4.425200000000004,153.1106128578933
[Be]=[C]1N(c2ccccc2CN(C)C)C(c2ccccc2)=NN1C(C)(C)C,4.026790000000004,192.56224585362938
[Be]=[C](C=CC)N(C)C(=O)c1ccc(C(C)(C)C)cc1,3.6709900000000024,142.90319306327567
[Li]<-n1cc(Cl)nc(Cl)c1,1.7833999999999999,129.36700334827808
[Li]<-n1ccnc(Cl)c1,1.1300000000000001,126.96281447360045
[Li]<-P(CO)(c1ccccc1)c1ccccc1,2.0690999999999997,144.08331406890593
[Li]<-n1cccc(-c2ccccc2)c1,2.7486000000000006,133.22284843169595
[Li]<-n1c(C)ccc2ccc3ccc(C)nc3c21,3.399840000000002,227.03845713245343
[Li]<-N1=C(OCC)c2ccccc2C1,1.9833,140.97497948719553
[Li]<-N12CN3CN(CN(C3)C1)C2,-1.0197999999999992,118.64622174677696
[Li]<-n1cc([N+](=O)[O-])c[nH]1,0.31789999999999985,120.36479006004527
[Li]<-P(NC(=O)c1ccccn1)(c1ccccc1)c1ccccc1,2.859300000000001,155.19103878058363
[Li]<-N1=C[NH+]=C(C)C1=C1NC(C)(C)C(C)(C)N1[O-],-0.30089999999999884,182.67938945966793
[Li]<-n1cccc2cc[nH]c21,1.5629,149.26145129777993
[Li]<-N(=C(Nc1ccccc1)Nc1ccccc1)c1ccccc1,4.8983000000000025,171.1211355739379
[Be]=[C]1N(C)CCN1c1c(C(C)C)cccc1C(C)C,3.681490000000003,194.94017930807377
[Li]<-P(OCC=C)C([Si](C)(C)C)[Si](C)(C)C,3.9059000000000026,148.82234497605785
[Li]<-n1c(CN(C)C)cccc1CN(C)C,1.2048,230.0075779428458
[Li]<-n1ccc(-c2ccc(OCCCC)cc2)[nH]1,3.255600000000001,118.98601979016574
[Be]=[C]1N2C(=C3OCC(C)(C)N13)OCC2(C)C,1.34449,196.18467710232613
[Li]<-P(c1ccccc1-c1ccccc1C)(C1CCCCC1)C1CCCCC1,7.434620000000006,218.76769291542058
[Be]=[Si]1N(C(C)(C)C)C=CN1C(C)(C)C,2.2064000000000004,175.8028371708997
[Li]<-P(Oc1c(F)cccc1F)(Oc1c(F)cccc1F)Oc1c(F)cccc1F,6.284900000000002,186.63293073635845
[Li]<-Nc1ccc(S(=O)(=O)Nc2ncnc(OC)c2OC)cc1,0.8767999999999996,163.41355832635566
[Li]<-[O-][n+]1ccc(CCCc2cc[n+]([O-])cc2)cc1,1.1287,141.9935653048928
[Li]<-n1ccccc1C(=NNC(N)=S)c1ccccc1,1.6672000000000002,208.54608055817238
[Li]<-N(C(C)C)C(C)C,1.3927999999999998,173.6153931380011
[Be]=[C](OCC)c1ccccc1,2.10999,145.86369750513282
[Li]<-n1cccc(Cl)c1,1.7349999999999999,129.86221160782668
[Be]=[C]1N(C2=NC(C)(C)CO2)C=CN1c1c(C)cc(C)cc1C,3.366150000000002,199.30984153217668
[Li]<-P12OCC(O1)C1OC3OC(C)(C)OC3C1O2,0.9038999999999998,110.19139821015489
[Li]<-P(c1ccccc1)(c1ccccc1)C1CCCCC1,4.4520000000000035,152.84865414071623
[Be]=[C]1N(CCCC)C=CN1c1c(C(C)C)cccc1C(C)C,5.322990000000005,195.65912837953528
[Li]<-n1cccc2cccc(C=NNC(C)=O)c21,1.7047999999999999,209.6082541212191
[Li]<-n1ccc(N(CCC#N)CCC#N)cc1,1.71536,115.24616494537538
[Li]<-Nc1ccc(F)cc1,1.4079,119.37976367431622
[Be]=[C]1N(C)N=NN1C,0.14209000000000005,143.46851746788553
[Li]<-n1cccc(CO)c1,0.5738999999999999,119.30417181637762
[Li]<-n1ccc(-c2ccccc2)c2ccc3c(-c4ccccc4)ccnc3c21,6.117000000000004,186.25080981693225
[Li]<-n1cn(C)c2nc(N)[nH]c(=O)c21,-0.7612000000000001,145.55291818481894
[Li]<-NCC(C)C,0.6011000000000002,131.86593371917573
[Li]<-S=c1[nH]cn[nH]1,0.46728999999999987,141.73200262128478
[Be]=[C]1N(CC#Cc2ccccc2)C=CN1CC#Cc1ccccc1,3.1748900000000013,178.55876529801134
[Li]<-n1cccc2cccc(N)c21,1.817,143.2088128329914
[Li]<-[S+]([O-])(c1ccccc1)c1ccccc1,2.853300000000001,141.69148134579322
[Li]<-N1=C2CCCCCN2CCC1,1.6646,153.12194113871846
[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1-c1ccccc1,5.111800000000004,201.1954281886863
[Li]<-P1(C2(C)C(C)=C(C)C(C)=C2C)OC12CCC2,4.738800000000004,169.8853329884962
[Be]=[C](C(C=C)=Cc1ccc(C)cc1)N(CC)CC,3.9450100000000026,151.5059228946071
[Be]=[C](C=C(c1ccc(N(C)C)cc1)c1ccc(N(C)C)cc1)N(C)NC,3.355290000000001,159.72588902634726
[Li]<-n1ccc(C=Cc2ccc(N(C)CCO)cc2)cc1,2.680500000000001,130.1878201675311
[Li]<-n1c(C)cc(C)n1CCOCCOCCOC,1.1795399999999998,168.96221299205448
[Li]<-O=Cc1cccc(OC)c1,1.5076999999999998,109.44555004965828
[Li]<-n1cccc2c3nc(C#N)c(C#N)nc3c3cccnc3c21,2.4695600000000004,186.25810985516708
[Li]<-S=c1[nH]nc(C(F)(F)F)n1C,1.49649,145.53751271939515
[Li]<-N1CCNCC1,-0.8208000000000002,123.09877071215881
[Li]<-P(O)(C(F)(F)F)C(F)(F)F,2.4151999999999996,137.3907762649506
[Be]=[C]1N(C)C=CN1[C]c1c(F)c(F)c(F)c(F)c1F,2.48388,200.16963680787805
[Li]<-n1c(-c2csc(C)n2)csc1C,2.883440000000001,212.8798541618944
[Be]=[C]1N2C(C)=CC=CC2=CN1c1c(C(C)C)cccc1C(C)C,5.366690000000005,205.99067060879867
[Li]<-n1ccc(C#Cc2ccc(C=Cc3ccc(C=Nc4ccc(N(C)C)cc4)s3)s2)cc1,6.5914000000000055,122.1113731758949
[Be]=[C]1N(c2ccccc2)C=CN1c1ccccc1,3.480690000000002,195.5810492317717
[Be]=[C]1N(C)C(c2ccccc2)=C(c2ccccc2)N1C,3.3858900000000025,170.2839127880371
[Li]<-P(c1cccc2cccc(B(Cl)N(C(C)C)C(C)C)c12)(C(C)C)C(C)C,5.816600000000006,209.2126939078137
[Li]<-N1CC1CC,0.36819999999999986,112.75588186602907
[Li]<-S=c1[nH]cc[nH]1,1.07229,138.85234100130714
[Li]<-N(=NNc1ccccc1)c1ccccc1,3.7974000000000023,165.6623318946579
[Be]=[C]1N(CC=C)CC2CC3C=CC12O3,1.2404899999999999,146.13871380570666
[Li]<-n1ccccc1CO,0.5738999999999999,154.00664846879678
[Li]<-P1(c2ccccc2)C2CC(c3ccccc3)C1C(C)=C2C,5.068500000000004,156.75449678448717
[Li]<-S=C(N=C(Nc1ccccc1)c1ccccc1)N(CC)CC,4.172000000000003,191.9714197357429
[Li]<-N1=C(CC)ON2C1NC(C)(C)C2(C)C,1.4861000000000002,149.92589785877982
[Be]=[C]1N(c2ccc(-n3nc(C)c(Br)c3C)nn2)C=CN1c1c(C)cc(C)cc1C,4.760990000000003,210.9257279175577
[Li]<-P(c1ccccc1)(c1ccccc1)c1cccc(C)n1,3.148220000000001,153.49146893817692
[Li]<-[O-][n+]1ccc(OC)cc1,0.3286000000000001,128.62034066966362
[Li]<-Nc1cccc(NS(=O)(=O)c2ccccc2)c1,2.0696,166.6345998890399
[Be]=[C]1N(C)C=CN1C1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,-0.21560999999999875,171.080540181924
[Li]<-N=C(OC)C(C)(C)C,1.65617,135.18608080257295
[Li]<-s1c2c(C)cccc2c2cccc(C)c21,4.6713400000000025,169.03029368452889
[Li]<-n1cccc(NC(=O)OC)c1,1.2598999999999998,132.00791944489828
[Li]<-N1CCOCC1,-0.39380000000000015,111.53353771707157
[Li]<-n1ccccc1CCCO,1.0065,175.69614053504338
[Li]<-P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,5.450300000000004,158.34133474461174
[Li]<-P1(c2ccccc2)C2CC(c3cccn3C)C1C(C)=C2C,4.407000000000004,160.7636288704544
[Li]<-N(=C1C(=O)C2(C)CCC1C2(C)C)N(C)C,1.9292,185.97008728806162
[Li]<-P(CC)(c1ccccc1)c1ccccc1,3.1392000000000015,156.50729987147716
[Li]<-n1cn(CCN2CCCCC2)c2ccccc21,2.5222000000000007,155.20927955433763
[Li]<-N(c1ccccc1F)=[Si](C)C,2.9769000000000014,158.55305804896707
[Li]<-n1cn(C2OC(CO)C(O)C2O)c2nc(N)[nH]c(=O)c21,-2.6867000000000005,151.86156638566234
[Be]=[C]1N(CCn2nc(C)cc2C)C=CN1c1c(C)cc(C)cc1C,3.714890000000003,226.91830389438272
[Li]<-N#CN(C)C,0.029079999999999995,109.63965711867891
