HOMO-LUMO gap (Eh),Metal center charge,Denticity,Isomer
0.1412379999999999,0.1067904485739103,1,2
0.1088119999999999,0.3350434629642734,1,2
0.113655,0.2997076141155277,1,2
0.165672,0.1215240740317056,1,2
0.136283,0.2561153550300819,1,2
0.063497,0.0978288177293205,1,1
0.127182,0.1044674831321853,1,2
0.16393,0.0908439209160888,1,2
0.0952559999999999,0.3163411104121822,1,2
0.19413,0.2746862535280928,1,1
0.095322,0.3260787974044971,1,2
0.0833149999999999,0.4203866674795262,1,1
0.148037,0.4395932314226021,1,2
0.134984,0.2177832411813306,1,1
0.169251,-0.0059079429800753,1,2
0.094701,0.3227500256985831,1,1
0.1204289999999999,0.2015089669851257,1,2
0.1697469999999999,0.1024771805314773,1,2
0.129301,0.2185873787355227,1,1
0.1150289999999999,0.1339404288320766,1,1
0.11702,0.3462851762283085,1,1
0.100438,0.336492709630463,1,2
0.127478,0.2265388968033126,1,1
0.114708,0.2612519588545183,1,1
0.092536,0.3483609382817681,1,1
0.100049,0.3765874376971018,1,2
0.200286,0.1827040702491818,1,2
0.09708,0.3197093991247474,1,1
0.1243499999999999,0.3132682272922991,1,1
0.080807,0.3984929266487391,1,1
0.155106,0.1202640213074619,1,1
0.125091,0.2437713013910511,1,1
0.0962609999999999,0.3454363260454511,1,1
0.090834,0.3094860520755341,1,2
0.1143199999999999,0.2436880099681705,1,2
0.154755,-0.0098639118011595,1,2
0.132481,0.1396101935394479,1,2
0.1008239999999999,0.3611921560465487,1,1
0.132804,0.2373363479866574,1,1
0.0650879999999999,0.538076449151807,1,2
0.132012,0.3135600166919334,1,2
0.130513,0.2600166268806523,1,1
0.079329,0.4012627349097652,1,1
0.1200739999999999,0.3509612777121157,1,1
0.111859,0.3387137510507708,1,1
0.101806,0.248501528690675,1,1
0.097275,0.3186157051171988,1,1
0.0964939999999999,0.3267944070715636,1,1
0.0977079999999999,0.3635309796365458,1,2
0.0822829999999999,0.3244077579245996,1,1
0.096813,0.3341818691958219,1,1
0.13563,0.1294952963575288,1,2
0.124911,0.2687902158817454,1,1
0.150584,0.1546206353500906,1,1
0.1357789999999999,0.3028433047263475,1,2
0.091654,0.3800307773790929,1,2
0.0907789999999999,0.3819836402651861,1,1
0.1681389999999999,0.1436177006211604,1,1
0.1675529999999999,0.1192134663100341,1,2
0.103831,0.3416290087061845,1,2
0.0803149999999999,0.3120540586979358,1,1
0.152754,0.1880104591787426,1,2
0.05787,0.4364492576143682,1,1
0.098479,0.3658940143002406,1,1
0.088214,0.3263415491275688,1,1
0.0970049999999999,0.3699375776830784,1,2
0.1336609999999999,0.2383195900414506,1,1
0.095238,0.3294993379831749,1,2
0.14712,0.3881452486580299,1,1
0.13401,0.1362396495133175,1,1
0.173158,-0.0163395568118102,1,1
0.148503,0.1375781009520035,1,1
0.0890789999999999,0.2667329555275965,1,1
0.114764,0.3106953877105541,1,1
0.09749,0.325556366617665,1,2
0.081624,0.3954716826409086,1,2
0.1192309999999999,0.3854666659908267,1,2
0.093474,0.4662186753819818,1,1
0.0593509999999999,0.360596813703172,1,1
0.1369119999999999,0.4731424296948114,1,2
0.090208,0.3437778604917875,1,2
0.120487,0.2646594087367205,1,1
0.153423,-0.0185275572482404,1,1
0.1070879999999999,0.2907641987317299,1,2
0.1305079999999999,0.2630885254350357,1,1
0.155507,0.1083019025370993,1,1
0.0886749999999999,0.3743102773139291,1,2
0.126351,0.27624182632535,1,2
0.134877,0.4732612374430226,1,2
0.1204399999999999,0.342482997004468,1,2
0.129573,0.2277361858090794,1,2
0.07789,0.3370666268494906,1,2
0.115363,0.2632761844871433,1,2
0.0928,0.3441749956557237,1,2
0.122556,0.2421764282697494,1,2
0.105669,0.2665953447926424,1,1
0.175756,0.1183112174889003,1,2
0.1479359999999999,0.1101127083313981,1,2
0.13812,0.3277511819034278,1,1
0.176505,0.0727412836613365,1,2
0.083541,0.3948984811262286,1,2
0.1205759999999999,0.2078880599209585,1,1
0.1142,0.3458983552445847,1,2
0.069662,0.2723696770667957,1,2
0.0967669999999999,0.3836256882020913,1,2
0.052354,0.3641170164750338,1,2
0.174979,0.1202551992095458,1,2
0.0619369999999999,0.0284475948648131,1,2
0.116073,0.2429876978120281,1,2
0.169556,0.0341517631199171,1,1
0.113687,0.3339847028996333,1,2
0.1699669999999999,-0.0248020794439615,1,2
0.1081789999999999,0.3574733089769742,1,2
0.1572349999999999,0.1700237897697726,1,2
0.144919,0.2925665081817863,1,1
0.119622,0.311676361892117,1,2
0.1449849999999999,0.3046167708223039,1,2
0.0742209999999999,0.3888740515063986,1,2
0.130456,0.2406700266996249,1,1
0.1554759999999999,-0.039067149744742,1,1
0.161844,0.0141479947808414,1,2
0.170236,0.1301762762498788,1,2
0.124309,0.2492308207795573,1,2
0.117754,0.2595768374055275,1,2
0.149942,0.1711499084161057,1,2
0.091713,0.3633778869807209,1,1
0.092922,0.3314264222077185,1,2
0.086843,0.3978734674037503,1,1
0.159185,0.2476654137909604,1,2
0.0987799999999999,0.323721928147711,1,2
0.085125,0.2188208427500111,1,2
0.174494,-0.0182674560130876,1,1
0.100817,0.3840610339131332,1,1
0.1096989999999999,0.2538839834088957,1,1
0.052352,0.1782597147980802,1,2
0.095814,0.3093622922824834,1,1
0.134634,0.3465548432958814,1,1
0.176616,0.1122182141630024,1,2
0.145318,0.0480697453676191,1,2
0.1232969999999999,0.2489337248338197,1,2
0.136815,0.1494151058049767,1,2
0.148183,0.1143334216313207,1,1
0.116088,0.1831663866825805,1,1
0.10835,0.241635722955647,1,1
0.116007,0.3368158953919234,1,2
0.12782,0.2407791749393276,1,1
0.154648,0.0674695475951628,1,1
0.115962,0.2320698531439067,1,2
0.0860799999999999,0.3710858374098921,1,2
0.1191579999999999,0.1747540761242678,1,2
0.0805029999999999,0.367915173382009,1,2
0.132903,0.0737166153111035,1,1
0.05563,0.5179793003597544,1,2
0.095174,0.4149381827907958,1,2
0.0550459999999999,0.095656925663497,1,2
0.083052,0.3620980726726879,1,2
0.1081189999999999,0.3298191519354158,1,2
0.1468799999999999,0.0793892164419475,1,2
0.0979,0.340185457978473,1,1
0.080758,0.1144437788611337,1,1
0.0975559999999999,0.3751636855749996,1,1
0.1838499999999999,0.1220136983933565,1,2
0.137263,0.2608911624283413,1,1
0.107768,0.3379318821287244,1,2
0.095054,0.3377712765083348,1,1
0.142104,0.2993277974630148,1,1
0.129556,0.2644522001648024,1,1
0.1534,-0.0139268952376046,1,1
0.1220439999999999,0.1259891991231611,1,2
0.127722,0.263512476564634,1,1
0.0964439999999999,0.3426782819665444,1,2
0.147972,0.2864817200741474,1,1
0.12999,0.1405509694574487,1,1
0.1833609999999999,0.0961423244777932,1,1
0.1712479999999999,-0.0119681524104013,1,2
0.1280589999999999,0.2480529524107869,1,1
0.095331,0.3347070633331823,1,1
0.113813,0.2332345909494834,1,2
0.067917,0.4412358077494788,1,1
0.122536,0.2210466256018717,1,2
0.132433,0.2482494713015608,1,2
0.151014,0.1077454598188619,1,1
0.098444,0.1337854295795553,1,2
0.112294,0.3344556935396563,1,2
0.092119,0.2761336463929923,1,1
0.1293259999999999,0.1305116492265864,1,2
0.112883,0.4199343901671594,1,1
0.162777,0.072975300078557,1,2
0.0953799999999999,0.3276719346852939,1,1
0.1489489999999999,0.2932322320087128,1,2
0.0974209999999999,0.5498115177055756,1,1
0.108314,0.3266303067232796,1,2
0.0651419999999999,0.5214830293156821,1,2
0.124394,0.2356820855774277,1,2
0.134012,0.0963655975896679,1,1
0.151849,0.3710874457767923,1,1
0.1326419999999999,0.2268917882290605,1,2
0.1644449999999999,0.1061784305869066,1,1
0.129714,-0.0786274503847729,1,2
0.0836949999999999,0.2625407296551807,1,2
0.118922,0.2428956651079324,1,2
0.080756,0.3988056844939117,1,1
0.1198369999999999,0.327077583811341,1,1
0.133813,0.1684720980759001,1,1
0.119675,0.1089895931400691,1,1
0.096383,0.3572939086059107,1,2
0.0913269999999999,0.3563806024578517,1,2
0.095752,0.2442544474928636,1,1
0.1090039999999999,0.1923399363720653,1,1
0.171151,-0.0202396869551294,1,2
0.135541,0.132682362416072,1,2
0.128511,0.0884591407856964,1,1
0.1007639999999999,0.1882730682758029,1,2
0.177503,0.1985632140242696,1,1
0.070858,0.1534666320631745,1,2
0.097478,0.3330832696469375,1,1
0.10221,0.3504093159353811,1,1
0.121389,0.0988578246804711,1,2
0.1101849999999999,0.1916518388835423,1,1
0.1288079999999999,0.4358155933028235,1,1
0.097308,0.3684403585607359,1,1
0.1008749999999999,0.3050124919887548,1,2
0.118906,0.288716029620932,1,2
0.101341,0.2155739052582526,1,1
0.095736,0.3891542202119475,1,1
0.135151,0.347317083682802,1,2
0.102947,0.3521557358620587,1,2
0.112979,0.1369203535209801,1,1
0.122349,0.3240823491349155,1,1
0.0929529999999999,0.3924703778764251,1,2
0.1255249999999999,0.2704721271207136,1,1
0.085334,0.3581929515697857,1,1
0.1011249999999999,0.1591564641854927,1,1
0.134304,0.1163568834438814,1,2
0.1320819999999999,0.0898836402898554,1,1
0.093065,0.3669451837830131,1,1
0.127035,0.2492074440345343,1,2
0.085308,0.4550900100202133,1,2
0.0943859999999999,0.3540164261060205,1,2
0.122446,0.2295130094690911,1,2
0.1355589999999999,0.2315420770124672,1,1
0.135567,0.0027460090812986,1,2
0.155019,0.2555734331527822,1,1
0.1390799999999999,0.0769578855083914,1,2
0.149755,0.2186057884602163,1,2
0.1341909999999999,0.3660651955918284,1,1
0.138573,0.2365100619068311,1,1
0.12218,0.271805247645033,1,2
0.108853,0.3174444035876461,1,1
0.1233459999999999,0.2385981868323992,1,2
0.0767199999999999,0.4283796831419937,1,2
0.15694,-0.0032195229096789,1,1
0.1164,0.2198366742907762,1,2
0.0965819999999999,0.395847946992402,1,2
0.0969509999999999,0.3101703246806077,1,1
0.0924819999999999,0.3913164321733009,1,1
0.0983919999999999,0.3179476046350071,1,1
0.094721,0.251605807997358,1,1
0.0757239999999999,0.3163438387067959,1,2
0.118931,0.3503875334518315,1,2
0.098858,0.3621024726350814,1,2
0.0950079999999999,0.3453545978466084,1,1
0.1723779999999999,0.1391635958617222,1,2
0.1145469999999999,0.3313120993179487,1,1
0.1680499999999999,0.1292710618095849,1,2
0.122556,0.2645216939124985,1,1
0.1180259999999999,0.3311921365765528,1,1
0.1691899999999999,-0.0320671231066499,1,2
0.092778,0.3432192645929424,1,2
0.149265,0.2174741372219389,1,2
0.105206,0.3501067151845265,1,1
0.1701849999999999,0.411954467006144,1,1
0.1339719999999999,0.2859742264597768,1,1
0.092313,0.4834608652907198,1,2
0.088258,0.3494329038579681,1,2
0.102378,0.3357119103759842,1,1
0.129929,0.2516680382836658,1,1
0.1047219999999999,0.306099504361915,1,1
0.15113,0.1946447690654767,1,2
0.081395,0.3341298390640171,1,2
0.079199,0.2460882227458109,1,1
0.121147,0.2515141680125074,1,2
0.0997759999999999,0.3537451899755795,1,2
0.1007059999999999,0.3529505437386543,1,1
0.163627,0.1535342602401712,1,1
0.0896719999999999,0.3251272199426313,1,1
0.0979059999999999,0.322119482706543,1,1
0.164705,-0.0066187013237212,1,1
0.130664,0.2033398937855269,1,1
0.1369639999999999,0.2400840756784504,1,2
0.1169029999999999,0.1244366795149188,1,2
0.12036,0.3442964030564954,1,1
0.1056569999999999,0.3376438860107938,1,2
0.119624,0.2552801971157589,1,2
0.093822,0.356423703352245,1,1
0.08753,0.4588640596838427,1,2
0.122692,0.2611095325045847,1,1
0.1046159999999999,0.2721042908765533,1,2
0.166219,0.1217148228489884,1,2
0.092287,0.3789427750819842,1,1
0.097439,0.1638799613233334,1,2
0.1808189999999999,0.2156583214912345,1,1
0.141533,0.0162972124832248,1,2
0.096457,0.1539210039220335,1,2
0.133994,0.2679601970624529,1,1
0.0992069999999999,0.3323637402184923,1,1
0.088546,0.3028113939691005,1,2
0.086307,0.3267010377841355,1,2
0.109983,0.1688664570824075,1,2
0.097596,0.3350436765976323,1,2
0.128261,0.1866059048765082,1,2
0.170954,0.0814836576619913,1,2
0.119613,0.3082772487902144,1,1
0.163934,-0.1396389718916653,1,2
0.0962059999999999,0.3207130271606002,1,1
0.136977,0.5086274254328856,1,2
0.10147,0.2629693286034052,1,2
0.127709,0.2404932714846344,1,1
0.137177,0.2882838124380628,1,1
0.11722,0.324366866711352,1,1
0.123358,0.1007347920823719,1,1
0.132569,0.2870056547143627,1,2
0.15714,0.2239646659726623,1,1
0.095719,0.3641474358888138,1,1
0.06536,0.6011507382896382,1,1
0.15145,0.1267220109929462,1,1
0.098132,0.3064945782404634,1,2
0.146784,0.0341869139853973,1,1
0.094304,0.3629500894396128,1,1
0.143455,0.1189995758703822,1,2
0.131957,0.2492615018752795,1,1
0.117614,0.1852807284701208,1,1
0.15337,0.173583331706937,1,2
0.116778,-0.0494070720941235,1,1
0.159948,0.126611152988335,1,2
0.144469,0.28697111921803,1,1
0.1332189999999999,0.2409928026018304,1,1
0.1295469999999999,0.3413696013493334,1,1
0.154683,0.2528611512694378,1,1
0.171961,0.4222081727540343,1,1
0.09509,0.3332082687769843,1,2
0.112708,0.2218036995777557,1,2
0.0968009999999999,0.3223327314331284,1,2
0.1794559999999999,0.1207858681335789,1,2
0.158531,0.0654286219251048,1,1
0.1178619999999999,0.3302689598208373,1,1
0.142852,0.2884143886665141,1,1
0.138516,0.0848963618730654,1,2
0.163588,0.088677602706733,1,2
0.097517,0.3336654784878506,1,2
0.1166909999999999,0.21218421712952,1,1
0.116942,0.3626000648148933,1,1
0.155231,0.5052449102044263,1,2
0.0916019999999999,0.3279375326758346,1,2
0.130895,0.2281923516206857,1,2
0.1079759999999999,0.3383447699167128,1,1
0.099036,0.3100125202581753,1,1
0.088477,0.2118489616119557,1,1
0.164518,0.1210382854651679,1,1
0.0888479999999999,0.3355854861928248,1,1
0.131682,0.3096666262700652,1,1
0.133673,0.236925024150005,1,1
0.1125309999999999,0.3249333873647623,1,1
0.0935309999999999,0.3758627109306617,1,2
0.118667,0.3098923976507612,1,1
0.175409,0.1848781730141641,1,1
0.127081,0.2223389704821426,1,2
0.173142,0.1048855272291578,1,1
0.138629,0.3520858469706459,1,1
0.139457,0.3184425303273092,1,1
0.176651,0.0948516123020694,1,1
0.152463,-0.0077539528493327,1,1
0.1714669999999999,0.1402530846229529,1,2
0.0841799999999999,0.2073673669299284,1,2
0.145931,0.1817785175121341,1,1
0.0957819999999999,0.3633071788587214,1,1
0.140834,0.4253073918259013,1,2
0.122172,0.1209027809865323,1,1
0.124403,0.3287956698391908,1,1
0.127155,0.3460434957106753,1,1
0.1640449999999999,0.1204709706999407,1,1
0.0951779999999999,0.3423801018361542,1,1
0.135522,0.0923806331075981,1,2
0.100277,0.2844064381598852,1,2
0.0965329999999999,0.3369778946701792,1,1
0.1278489999999999,0.353920695210144,1,2
0.0945029999999999,0.3584668810284328,1,1
0.126647,0.260147242035236,1,2
0.0733599999999999,0.3474347139036065,1,2
0.095892,0.4653975019192934,1,1
0.11556,0.3315507167059739,1,1
0.205974,0.3323917188330318,1,2
0.1228399999999999,0.2949922570291496,1,1
0.097207,0.3276585035211792,1,2
0.0818089999999999,0.5155631233200684,1,2
0.1198019999999999,0.2834888843690436,1,2
0.104285,0.1979842956441211,1,2
0.1140169999999999,0.3705122647383975,1,1
0.107427,0.2608192129377829,1,2
0.1253329999999999,0.250266976770845,1,2
0.097116,0.3320916396697682,1,1
0.149695,0.3135787773036172,1,1
0.118167,0.2700883335980168,1,1
0.145167,0.3342217345685398,1,2
0.089368,0.2632435267089015,1,2
0.119698,0.2787029987469891,1,2
0.0870609999999999,0.2714017010549686,1,2
0.1282319999999999,0.3096760064172684,1,1
0.154302,0.0880390283309083,1,2
0.126017,0.2814548557344009,1,1
0.156122,0.2406447239733716,1,1
0.0727959999999999,0.3856553992188616,1,1
0.093304,0.383840089916972,1,2
0.1303539999999999,0.2014587973977748,1,2
0.119382,0.33586773143806,1,1
0.130133,0.2175282844956841,1,2
0.1319679999999999,0.3117075680026016,1,1
0.1013329999999999,0.3423781136762661,1,1
0.154894,0.0665018489281732,1,1
0.127839,0.2568949648118694,1,2
0.12958,0.1151018352106988,1,2
0.0822589999999999,0.3493524290733847,1,1
0.127859,0.251951247806912,1,1
0.160534,0.0443140877986378,1,2
0.05993,0.5155751698281175,1,1
0.104484,0.1753419477073136,1,1
0.076796,0.4106194509156269,1,1
0.117677,0.1982773076185907,1,1
0.0985669999999999,0.3238735630779523,1,1
0.1302559999999999,0.1609337396820448,1,1
0.0927679999999999,0.3187746061480601,1,1
0.0652869999999999,0.4687928419146429,1,1
0.09921,0.3156340824324345,1,1
0.094071,0.361586803951878,1,2
0.130224,0.2623831005673319,1,2
0.133039,0.1323899648017881,1,1
0.095621,0.3256443854957194,1,1
0.0877949999999999,0.3812493544698607,1,1
0.106067,0.3268161727356298,1,1
0.0862679999999999,0.2813845014765435,1,2
0.093412,0.1474176953946121,1,2
0.129408,0.2794132206219401,1,1
0.087223,0.2582236011853828,1,2
0.129593,0.3205340287781006,1,2
0.167218,0.0852490286585297,1,1
0.102652,0.3296855898004043,1,2
0.126185,0.6493454842759749,1,1
0.097123,0.3672132109282501,1,2
0.183533,0.1338112722738272,1,1
0.071185,0.3526931086798983,1,1
0.138947,0.2291567249219057,1,1
0.1321649999999999,0.1203646300670026,1,1
0.1204929999999999,0.265152590418877,1,2
0.1131299999999999,0.3566561471307682,1,1
0.060672,0.4973698475741521,1,2
0.087924,0.1591632841534206,1,1
0.099879,0.3267320649065005,1,1
0.0948349999999999,0.3341204700643163,1,1
0.087408,0.3418937846709631,1,2
0.0942399999999999,0.3962577836535422,1,2
0.1322849999999999,0.2653846256250132,1,1
0.08539,0.2880245611218496,1,2
0.0890199999999999,0.3173309428147749,1,2
0.145978,0.0530709120199909,1,1
0.0463859999999999,0.4078406629015507,1,1
0.148271,0.1388705887380738,1,1
0.12677,0.2331128439948677,1,2
0.12032,0.2481211653092401,1,2
0.10155,0.4920495151936375,1,1
0.158629,-0.0100847448026633,1,1
0.1139129999999999,0.2902547025525053,1,2
0.1762059999999999,0.1411925129984659,1,1
0.1499049999999999,0.2945786028575551,1,1
0.117467,0.2509151672610584,1,2
0.109268,0.3504488570789771,1,1
0.115516,0.4162949485027215,1,2
0.1135149999999999,0.2335983012661086,1,2
0.134076,0.2357196855595764,1,1
0.1496039999999999,0.1682831039621679,1,1
0.1389729999999999,0.6324084538787773,1,2
0.12902,0.2180176705031525,1,2
0.0963999999999999,0.4634032692364995,1,2
0.105207,0.383086617306249,1,2
0.128085,0.2341850616094852,1,2
0.1221539999999999,0.3660513739530346,1,1
0.141376,0.0624459993498756,1,2
0.110954,0.3819879225695719,1,2
0.048264,0.0857303106992468,1,2
0.128883,0.2509649696221168,1,1
0.155971,0.0996917700404815,1,2
0.1192629999999999,0.3430502801412547,1,1
0.130885,0.3414630290179002,1,1
0.122496,0.2330212458396104,1,2
0.0946329999999999,0.3192271499787824,1,2
0.0997469999999999,0.3052003173677909,1,1
0.1555479999999999,0.0662195910757039,1,2
0.124515,0.3890383891591305,1,1
0.155964,0.1244008286093755,1,1
0.094834,0.340543175359342,1,2
0.107139,0.3322817283429873,1,1
0.126118,0.2284837271446197,1,2
0.0945989999999999,0.3324239215605837,1,1
0.087386,0.3368397163365335,1,1
0.134094,0.1343006508888702,1,2
0.13831,0.2629696829705682,1,2
0.163777,0.0119373451421795,1,2
0.118091,0.3489766075433429,1,2
0.133197,0.1958981804239049,1,1
0.1054129999999999,0.2674969553801957,1,1
0.0990359999999999,0.642652959699188,1,1
0.116957,0.3325310901455522,1,1
0.0972379999999999,0.3364725055028035,1,1
0.080941,0.394940784803564,1,2
0.163784,0.1273274776740545,1,1
0.1532629999999999,0.0125447867502541,1,1
0.14415,0.086678417491692,1,2
0.13169,0.4949143560409454,1,2
0.1545419999999999,0.246873627298558,1,1
0.102638,0.3542360084021822,1,2
0.147788,0.1270203223641619,1,2
0.122317,0.2350409637311314,1,2
0.1165289999999999,0.2640244197099228,1,2
0.145886,0.2394920313559148,1,2
0.169728,0.1008518248541622,1,2
0.090982,0.3558912659319403,1,2
0.175868,0.1129427768631927,1,1
0.1039889999999999,0.3797333911082025,1,2
0.111764,0.3222120904282545,1,1
0.113878,0.1340439555270761,1,1
0.161454,0.117295772493658,1,2
0.1618529999999999,0.2391371772502779,1,1
0.092456,0.3293319694710363,1,2
0.109185,0.3421790691031383,1,2
0.097204,0.326994567373022,1,2
0.139025,0.1281364777346823,1,2
0.108891,0.3346409192342258,1,1
0.112908,0.2684877789209862,1,1
0.059367,0.0403275466673147,1,2
0.1024989999999999,0.3151453330579762,1,1
0.157025,0.2876745513487854,1,1
0.095525,0.3467004692646107,1,1
0.093618,0.3746556318772235,1,2
0.095664,0.2333825768274716,1,1
0.0898329999999999,0.1210864206108579,1,2
0.16381,0.1241002714430435,1,1
0.124109,0.2676646592946182,1,2
0.1230039999999999,0.27199611224313,1,2
0.109788,0.228125351496277,1,2
0.081228,0.3312267127371141,1,2
0.121789,0.2329761246651833,1,2
0.1224389999999999,0.299407304490806,1,2
0.0747549999999999,0.3065068126731154,1,2
0.135937,0.4819797027043508,1,1
0.1295919999999999,0.2389598311306388,1,1
0.1483509999999999,-0.020205942452811,1,1
0.111267,0.2579101398894068,1,2
0.099283,0.4162363291239591,1,2
0.165885,0.1491443982621855,1,2
0.157461,0.1344565288141534,1,2
0.161112,-0.0033718353274709,1,1
0.091489,0.3329793242041833,1,2
0.131222,0.0429018779933748,1,1
0.092161,0.2988586844453395,1,2
0.108326,0.1683757078588894,1,1
0.091229,0.3539552334668298,1,2
0.147072,0.2295736158229687,1,2
0.096783,0.3278810480767567,1,1
0.129605,0.2415143133482605,1,1
0.123624,0.2402273131223309,1,2
0.1200059999999999,0.2524904076796713,1,1
0.173154,0.1325923592129984,1,1
0.1082779999999999,0.3417400906693528,1,1
0.1020579999999999,0.3125095839845105,1,1
0.1498119999999999,0.1621456901256251,1,2
0.124967,0.188877468856746,1,1
0.1290639999999999,0.2461759676074534,1,1
0.093043,0.3509190189848322,1,2
0.1073349999999999,0.1543691288560854,1,2
0.092589,0.3187797597302789,1,1
0.097008,0.3119461655368541,1,2
0.08936,0.3665324113994751,1,2
0.065942,0.464742856568772,1,2
0.100632,0.4805109643758235,1,1
0.093293,0.3532126801842751,1,1
0.1268619999999999,0.2574911802879865,1,1
0.128009,0.0480996223778052,1,2
0.1655559999999999,0.1392479523901031,1,1
0.0716839999999999,0.199468040654879,1,1
0.128847,0.2599045484629456,1,2
0.090771,0.3597553492843113,1,1
0.10105,0.3494517847592781,1,2
0.121193,0.247094853689194,1,1
0.1003,0.3382482637434206,1,1
0.082526,0.4369543985880423,1,1
0.0942889999999999,0.385197144833591,1,1
0.103753,0.2297319968344105,1,1
0.155797,0.1429455122879369,1,1
0.093561,0.383910551058535,1,2
0.153077,0.0731015569335731,1,2
0.101868,0.3406813687907593,1,2
0.098789,0.3350343392073947,1,2
0.1375279999999999,0.0641994661287709,1,2
0.125971,0.2259237632072636,1,2
0.0971699999999999,0.3301894030271475,1,1
0.1074709999999999,0.34868895603253,1,1
0.130214,0.2555873003585299,1,2
0.153261,0.1741265368376674,1,2
0.153043,0.4376810546184531,1,1
0.13027,0.0430759802687536,1,2
0.123003,0.126666351559041,1,2
0.113654,0.1352418784503974,1,1
0.108008,0.3144234305166404,1,2
0.090775,0.3451160988201824,1,1
0.142502,0.1028809239395975,1,2
0.180382,-0.0100412052252262,1,2
0.093892,0.1566848317396949,1,2
0.1220699999999999,0.0830010253447961,1,2
0.103305,0.3206839355577877,1,2
0.125701,0.2909901446717753,1,1
0.1221599999999999,0.268027462027945,1,2
0.06061,0.0516765812811908,1,1
0.100041,0.1386095908081064,1,1
0.091063,0.3864167394008619,1,1
0.128844,0.473054153570266,1,1
0.157946,0.0749980615155155,1,1
0.146195,0.048359276766191,1,1
0.0839179999999999,0.3054054177708566,1,1
0.0707339999999999,0.3773176451281772,1,1
0.094148,0.337248390816514,1,2
0.0999119999999999,0.334379660716632,1,1
0.1228249999999999,0.1081969813850932,1,2
0.1264509999999999,0.2265922226064847,1,2
0.1426639999999999,0.0730973061426124,1,1
0.086549,0.2875970414553687,1,2
0.144204,0.1463337282326759,1,2
0.082144,0.3490337524734392,1,2
0.129527,0.2772867355978793,1,1
0.175546,0.1053924718792447,1,1
0.1411719999999999,0.3538868991681134,1,1
0.11409,0.1157489405107321,1,1
0.1199129999999999,0.3627124996642433,1,1
0.146793,0.1744422626282394,1,1
0.149718,0.3725430729037863,1,1
0.130595,0.2199673060542594,1,2
0.092562,0.3633972550351858,1,2
0.077686,0.3274440923032641,1,1
0.081215,0.3144523689364616,1,1
0.177292,0.0718551051927972,1,2
0.1793169999999999,0.1221405313401789,1,1
0.095282,0.0890586774109519,1,2
0.14239,0.0924538073867334,1,2
0.128014,0.2653911322010726,1,1
0.0978999999999999,0.4271050784325829,1,2
0.093545,0.3371247791339232,1,2
0.048522,0.0761890529295883,1,1
0.105566,0.1926940467300046,1,2
0.097787,0.3194882020057841,1,1
0.157308,0.1745650644100738,1,1
0.124245,0.301595799189441,1,2
0.086735,0.3915473393998161,1,1
0.137538,0.1636383275788008,1,1
0.090241,0.1463185981390018,1,2
0.127401,0.2287014631672384,1,2
0.11086,0.4375736234967898,1,2
0.123016,0.2356578838832852,1,1
0.0911879999999999,0.3191444405337421,1,2
0.1105589999999999,0.120733404927075,1,1
0.126745,0.3500841978256049,1,2
0.1462049999999999,0.3687039921396021,1,1
0.17351,0.0961769191484878,1,1
0.116558,0.3433004399837877,1,2
0.136872,0.3440867009455847,1,1
0.122153,0.2598340852395013,1,2
0.1255859999999999,0.2329754655686999,1,1
0.174403,0.0699842920308202,1,1
0.0390579999999999,0.1727387263309424,1,2
0.1746289999999999,0.0950358762698658,1,2
0.165836,0.2753927586620072,1,2
0.1613969999999999,0.0038830122676764,1,2
0.130212,0.2489147385045132,1,1
0.101217,0.3665687889855714,1,1
0.108737,0.3349481433882837,1,1
0.0613849999999999,0.3463774663877482,1,1
0.1064589999999999,0.3207379342423245,1,2
0.105122,0.3453821712871138,1,2
0.113529,0.3656385503279734,1,2
0.143379,0.2567446363791233,1,1
0.119173,0.3365502696614404,1,1
0.1362629999999999,0.1397779348605281,1,1
0.0828879999999999,0.3226088142587554,1,2
0.167762,0.0708127795581469,1,1
0.109515,0.2729271329814104,1,1
0.130258,0.1399507382613508,1,2
0.092292,0.3563017151142037,1,1
0.098935,0.3255305737320784,1,2
0.129387,0.2415138350452745,1,2
0.096541,0.3320383442853823,1,2
0.132625,0.243263576344364,1,1
0.160389,0.0663740391648509,1,1
0.109321,0.3474629695170534,1,1
0.125919,0.0945867206315251,1,2
0.127342,0.2564527682546719,1,1
0.148706,0.269809172012912,1,1
0.07206,0.383084151482276,1,2
0.120494,0.3326974114994742,1,1
0.1086409999999999,0.1511027447146413,1,2
0.1229509999999999,0.1315646306276946,1,1
0.138233,0.2319712248599838,1,2
0.127819,0.0051064283370845,1,1
0.102552,0.3318369966454827,1,2
0.126139,0.3596757308041228,1,2
0.1067969999999999,0.2418966049141784,1,2
0.099472,0.3234275140261942,1,1
0.117987,0.2544445749772978,1,2
0.101065,0.3332244024376974,1,1
0.1617509999999999,-0.0101816653679761,1,2
0.144869,0.0204370769155831,1,2
0.0983459999999999,0.3331847416053017,1,1
0.0925169999999999,0.367932576145768,1,2
0.156353,0.1892136976960283,1,2
0.098883,0.1026418936980395,1,2
0.0985139999999999,0.3134460752446892,1,1
0.1202819999999999,0.1534938890921982,1,2
0.154354,0.1863379493202749,1,2
0.0960649999999999,0.3230537030609003,1,1
0.09942,0.3701924077455352,1,2
0.121921,0.3363611998355988,1,2
0.125138,0.2565766763107794,1,1
